web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,image
"1781563540-412","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Não Perca Esta Grande Oportunidade! Fantástico Apartamento T2 Espaç...","265.000 €","Portimão - Hoje às 11:45","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-413","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T2 duplex sobre o mar na Costa Vicentina","450.000 €","Sagres - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-414","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Predio com 5 apartamentos T1","389.000 €","Ermesinde - Hoje às 13:39","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-415","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","","","","","","","","",""
"1781563540-416","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T2 para venda","265.000 €","Carregado E Cadafais - Hoje às 18:16","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-417","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T2 para venda","315.000 €","Penha De França - Hoje às 17:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-418","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 - Quinta Da Beloura II","741.000 €","Sintra (Santa Maria E São Miguel, São Martinho E São Pedro De Penaferrim) - Hoje às 16:41","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-419","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Moderno Apartamento T2 no Empreendimento Lavandeira Green Terrace, Vil","340.000 €","Arcozelo - Hoje às 14:31","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-420","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 Venda em Buarcos e São Julião,Figueira da Foz","275.000 €","Buarcos - Hoje às 14:31","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-421","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T0 para venda","183.350 €","São Mamede De Infesta E Senhora Da Hora - Hoje às 13:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-422","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 com Garagem e Vista Mar - Buarcos!","375.000 €","Buarcos - Hoje às 12:01","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-423","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","T1  Moderno, Piscina Jardim Condomínio na Histórica Vila do Tijolo","410.000 €","Estrela - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-424","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","T0 Terraço 16m2 em Leça Palmeira | T0 próximo Praia Leça","230.000 €","Matosinhos E Leça Da Palmeira - Hoje às 11:32","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-425","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 Novo no Centro de Portimão com Garagem e Varandas","585.000 €","Portimão - Hoje às 16:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-426","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T2 em Quarteira","325.000 €","Quarteira - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-427","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 | Completamente Renovado | Cozinha equipada | Garagem F","242.000 €","Mesão Frio - Hoje às 11:45","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-428","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T2 com Varanda no OAK Porto","467.000 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - Hoje às 15:57","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-429","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3- Crasto Living- Valadares!","435.000 €","Gulpilhares E Valadares - Hoje às 15:31","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-430","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","T2 Duplex novo em Alcântara | VdS32 com terraço e estacionamento","980.000 €","Estrela - Para o topo hoje às 12:28","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-431","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 para venda","295.000 €","Cidade Da Maia - Hoje às 14:16","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-432","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","T3 Totalmente Remodelado em Fontainhas  Cascais | Pronto a Habitar","439.000 €","Cascais E Estoril - Hoje às 20:31","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-433","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Casa na Rapoula","120.000 €","Pêra do Moco - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-434","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 tranquilo e central - Varandas, Elevador e Garagem - Sa","360.000 €","Santa Marinha E São Pedro Da Afurada - Hoje às 20:15","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-435","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Excelente apartamento T3 moderno e funcional em S.Vitor","359.900 €","São Victor - Hoje às 10:04","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-436","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T0 Venda em Santa Marinha e São Pedro da Afurada,Vila Nova","479.000 €","Santa Marinha E São Pedro Da Afurada - Hoje às 15:55","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-437","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T3 para venda","280.000 €","Tavarede - Hoje às 17:16","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-438","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento T0 com varanda e estacionamento, em Carcavelos","360.000 €","Carcavelos E Parede - Hoje às 16:56","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-439","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Apartamento | T0 | Novo","185.250 €","São Mamede De Infesta E Senhora Da Hora - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-440","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","Prédio Com 7 Apartamentos E Licença De Al Em Arroios - Lisboa","3.000.000 €","Arroios - Hoje às 21:30","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563540-441","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","","","","","","","","",""
"1781563540-442","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","","","","","","","","",""
"1781563540-443","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","","","","","","","","",""
"1781563540-444","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","","","","","","","","",""
"1781563540-445","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","","","","","","","","",""
"1781563540-446","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=19","","","","","","","","",""
"1781563543-447","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","Categoria","","",""
"1781563543-448","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","Subcategoria","","",""
"1781563543-449","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","Condição","Mostrar tudo","","","",""
"1781563543-450","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","","","",""
"1781563543-451","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","","","",""
"1781563543-452","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","Casas de Banho","Mostrar tudo","","","",""
"1781563543-453","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","Tipologia","Mostrar tudo","","","",""
"1781563543-454","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","Certificado Energético","Mostrar tudo","","","",""
"1781563543-455","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","Mobilado","Mostrar tudo","","","",""
"1781563543-456","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","","","",""
"1781563543-457","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T2 para venda","239.000 €","Póvoa De Varzim, Beiriz E Argivai - 14 de junho de 2026","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/pi470xsthzmv-PT/image;s=535x359;q=50"
"1781563543-458","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T1+Escritorio com 88 m2 rés-do-chão | Livramento Caniço","285.000 €","Caniço - Hoje às 17:00","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/0l72gz2cns4l2-PT/image;s=538x359;q=50"
"1781563543-459","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T2 para venda","419.900 €","Paranhos - Hoje às 22:45","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/383rr1zni88s1-PT/image;s=510x638;q=50"
"1781563543-460","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","","","",""
"1781563543-461","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T3 com Varanda e Vistas Desafogadas — Quinta dos Fidalguin","340.000 €","Barreiro E Lavradio - 14 de junho de 2026","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/m247gjcm93wt1-PT/image;s=539x359;q=50"
"1781563543-462","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","T2 NOVO com varanda e lugar de garagem para 1 Carro no Edificio 'Cr...","357.500 €","Madalena - Hoje às 17:38","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/eoocwdxzjto71-PT/image;s=510x383;q=50"
"1781563543-463","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T1 em Mortágua, Vale de Remígio, Cortegaça e Almaça","149.900 €","Mortágua, Vale De Remígio, Cortegaça E Almaça - Hoje às 15:42","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563543-464","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","","","",""
"1781563543-465","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T1 em Construção em Matosinhos","329.000 €","Matosinhos E Leça Da Palmeira - Hoje às 11:55","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563543-466","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","","","",""
"1781563543-467","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","","","","","","","","",""
"1781563543-468","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T2 Novo com Varanda e Garagem","380.000 €","Santa Marinha E São Pedro Da Afurada - Hoje às 11:31","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563543-469","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=18","Apartamento T2 | Novo | Bonfim | Jardim Comum | Porto","375.000 €","Bonfim - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
